index,Test_Time,Step_Time,Cycle_Index,Step_Index,Voltage,Test_Time,Step_Time,Cycle_Index,Step_Index,Current,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,dV/dt
1075,119733.472352,300.0033,27,6,3.84146547317505,119733.472352,300.0033,27,6,0,119733.472352,300.0033,27,6,1.31011736392975,119733.472352,300.0033,27,6,1.31495749950409,119733.472352,300.0033,27,6,5.71899127960205,119733.472352,300.0033,27,6,4.26229524612427,140236.758332,120.0048,33,3,0.000178337097168
1076,119764.392988,30.8262,28,2,4.20004510879517,119764.392988,30.8262,28,2,3.25996112823486,119764.392988,30.8262,28,2,0.032191067934036,119764.392988,30.8262,28,2,4.94495910885462E-09,119764.392988,30.8262,28,2,0.13516129553318,119764.392988,30.8262,28,2,1.89970741359957E-08,140356.756732,240.0032,33,3,0.000209808349609
1077,119884.414268,120.0047,28,3,4.2793869972229,119884.414268,120.0047,28,3,3.26011180877686,119884.414268,120.0047,28,3,0.140596553683281,119884.414268,120.0047,28,3,4.94495910885462E-09,119884.414268,120.0047,28,3,0.596137225627899,119884.414268,120.0047,28,3,1.89970741359957E-08,140476.758132,360.0046,33,3,0.000356674194336
1078,120004.411568,240.002,28,3,4.30598402023315,120004.411568,240.002,28,3,3.26012706756592,120004.411568,240.002,28,3,0.2492645829916,120004.411568,240.002,28,3,4.94495910885462E-09,120004.411568,240.002,28,3,1.06262195110321,120004.411568,240.002,28,3,1.89970741359957E-08,140596.757132,480.0036,33,3,0.000418663024902
1079,120124.410868,360.0013,28,3,4.34047365188599,120124.410868,360.0013,28,3,3.26009273529053,120124.410868,360.0013,28,3,0.357930272817612,120124.410868,360.0013,28,3,4.94495910885462E-09,120124.410868,360.0013,28,3,1.53229308128357,120124.410868,360.0013,28,3,1.89970741359957E-08,140716.754032,600.0005,33,3,-1.33514404296875E-05
1080,120244.411068,480.0015,28,3,4.3880410194397,120244.411068,480.0015,28,3,3.26009464263916,120244.411068,480.0015,28,3,0.466597765684128,120244.411068,480.0015,28,3,4.94495910885462E-09,120244.411068,480.0015,28,3,2.00644993782043,120244.411068,480.0015,28,3,1.89970741359957E-08,140836.756332,720.0028,33,3,-1.33514404296875E-05
1081,120364.412168,600.0026,28,3,4.40002870559692,120364.412168,600.0026,28,3,2.84777736663818,120364.412168,600.0026,28,3,0.569699466228485,120364.412168,600.0026,28,3,4.94495910885462E-09,120364.412168,600.0026,28,3,2.4599506855011,120364.412168,600.0026,28,3,1.89970741359957E-08,140956.759132,840.0056,33,3,1.1444091796875E-05
1082,120484.412668,720.0031,28,3,4.39999151229858,120484.412668,720.0031,28,3,2.41387462615967,120484.412668,720.0031,28,3,0.657114505767822,120484.412668,720.0031,28,3,4.94495910885462E-09,120484.412668,720.0031,28,3,2.84457755088806,120484.412668,720.0031,28,3,1.89970741359957E-08,141076.758332,960.0048,33,3,-1.23977661132813E-05
1083,120604.415668,840.0061,28,3,4.39999628067017,120604.415668,840.0061,28,3,2.07675457000732,120604.415668,840.0061,28,3,0.731703817844391,120604.415668,840.0061,28,3,4.94495910885462E-09,120604.415668,840.0061,28,3,3.17277097702026,120604.415668,840.0061,28,3,1.89970741359957E-08,141196.758732,1080.0052,33,3,-5.340576171875E-05
1084,120724.413768,960.0042,28,3,4.40001726150513,120724.413768,960.0042,28,3,1.82145404815674,120724.413768,960.0042,28,3,0.796481490135193,120724.413768,960.0042,28,3,4.94495910885462E-09,120724.413768,960.0042,28,3,3.45779323577881,120724.413768,960.0042,28,3,1.89970741359957E-08,141316.756932,1200.0034,33,3,7.62939453125E-06
1085,120844.410568,1080.001,28,3,4.40004968643189,120844.410568,1080.001,28,3,1.62384223937988,120844.410568,1080.001,28,3,0.853767991065979,120844.410568,1080.001,28,3,4.94495910885462E-09,120844.410568,1080.001,28,3,3.70985388755798,120844.410568,1080.001,28,3,1.89970741359957E-08,141436.753932,1320.0004,33,3,2.19345092773437E-05
1086,120964.413668,1200.0041,28,3,4.40002679824829,120964.413668,1200.0041,28,3,1.46872425079346,120964.413668,1200.0041,28,3,0.905232310295105,120964.413668,1200.0041,28,3,4.94495910885462E-09,120964.413668,1200.0041,28,3,3.93629717826843,120964.413668,1200.0041,28,3,1.89970741359957E-08,141556.754932,1440.0014,33,3,-4.1961669921875E-05
1087,121084.411368,1320.0018,28,3,4.39993810653687,121084.411368,1320.0018,28,3,1.34419918060303,121084.411368,1320.0018,28,3,0.952050864696503,121084.411368,1320.0018,28,3,4.94495910885462E-09,121084.411368,1320.0018,28,3,4.14229869842529,121084.411368,1320.0018,28,3,1.89970741359957E-08,141676.756532,1560.003,33,3,3.24249267578125E-05
1088,121204.412568,1440.003,28,3,4.40000677108765,121204.412568,1440.003,28,3,1.24192810058594,121204.412568,1440.003,28,3,0.995093107223511,121204.412568,1440.003,28,3,4.94495910885462E-09,121204.412568,1440.003,28,3,4.33168458938599,121204.412568,1440.003,28,3,1.89970741359957E-08,142036.755632,1920.0021,33,3,-2.47955322265625E-05
1089,121324.411268,1560.0017,28,3,4.39997720718384,121324.411268,1560.0017,28,3,1.1546745300293,121324.411268,1560.0017,28,3,1.03499829769135,121324.411268,1560.0017,28,3,4.94495910885462E-09,121324.411268,1560.0017,28,3,4.50726747512817,121324.411268,1560.0017,28,3,1.89970741359957E-08,142156.754632,2040.0011,33,3,-3.0517578125E-05
1090,121444.411668,1680.0021,28,3,4.40002965927124,121444.411668,1680.0021,28,3,1.07860374450684,121444.411668,1680.0021,28,3,1.07219624519348,121444.411668,1680.0021,28,3,4.94495910885462E-09,121444.411668,1680.0021,28,3,4.67093849182129,121444.411668,1680.0021,28,3,1.89970741359957E-08,142276.756832,2160.0033,33,3,2.86102294921875E-06
1091,121564.414768,1800.0052,28,3,4.40000200271606,121564.414768,1800.0052,28,3,1.01128959655762,121564.414768,1800.0052,28,3,1.1070077419281,121564.414768,1800.0052,28,3,4.94495910885462E-09,121564.414768,1800.0052,28,3,4.82410955429077,121564.414768,1800.0052,28,3,1.89970741359957E-08,142396.758732,2280.0052,33,3,-5.05447387695313E-05
1092,121684.410368,1920.0008,28,3,4.40004396438599,121684.410368,1920.0008,28,3,0.949459075927734,121684.410368,1920.0008,28,3,1.13966464996338,121684.410368,1920.0008,28,3,4.94495910885462E-09,121684.410368,1920.0008,28,3,4.96779918670654,121684.410368,1920.0008,28,3,1.89970741359957E-08,142516.758232,2400.0047,33,3,-1.62124633789062E-05
1093,121804.413768,2040.0042,28,3,4.39998483657837,121804.413768,2040.0042,28,3,0.893357276916504,121804.413768,2040.0042,28,3,1.17036318778992,121804.413768,2040.0042,28,3,4.94495910885462E-09,121804.413768,2040.0042,28,3,5.1028733253479,121804.413768,2040.0042,28,3,1.89970741359957E-08,142636.759632,2520.0061,33,3,-2.00271606445312E-05
1094,121924.409768,2160.0002,28,3,4.39998292922974,121924.409768,2160.0002,28,3,0.84587574005127,121924.409768,2160.0002,28,3,1.19932329654694,121924.409768,2160.0002,28,3,4.94495910885462E-09,121924.409768,2160.0002,28,3,5.23029756546021,121924.409768,2160.0002,28,3,1.89970741359957E-08,142756.753932,2640.0004,33,3,-3.62396240234375E-05
1095,122044.415568,2280.006,28,3,4.39999341964722,122044.415568,2280.006,28,3,0.802164077758789,122044.415568,2280.006,28,3,1.22678422927856,122044.415568,2280.006,28,3,4.94495910885462E-09,122044.415568,2280.006,28,3,5.35112571716309,122044.415568,2280.006,28,3,1.89970741359957E-08,142920.472416,120.0032,33,4,-0.000245094299316
1096,122164.410168,2400.0006,28,3,4.39997911453247,122164.410168,2400.0006,28,3,0.761806488037109,122164.410168,2400.0006,28,3,1.25284123420715,122164.410168,2400.0006,28,3,4.94495910885462E-09,122164.410168,2400.0006,28,3,5.46577644348145,122164.410168,2400.0006,28,3,1.89970741359957E-08,143040.469916,240.0007,33,4,-9.72747802734375E-05
1097,122284.415768,2520.0062,28,3,4.40002298355103,122284.415768,2520.0062,28,3,0.723193168640137,122284.415768,2520.0062,28,3,1.27757954597473,122284.415768,2520.0062,28,3,4.94495910885462E-09,122284.415768,2520.0062,28,3,5.57462549209595,122284.415768,2520.0062,28,3,1.89970741359957E-08,143220.55966,120.0011,33,5,-0.000205039978027
1098,122404.412368,2640.0028,28,3,4.39999723434448,122404.412368,2640.0028,28,3,0.686222076416016,122404.412368,2640.0028,28,3,1.30106067657471,122404.412368,2640.0028,28,3,4.94495910885462E-09,122404.412368,2640.0028,28,3,5.67794227600098,122404.412368,2640.0028,28,3,1.89970741359957E-08,143340.56176,240.0032,33,5,-0.000663757324219
1099,122517.353468,2752.9439,28,3,4.39997529983521,122517.353468,2752.9439,28,3,0.651984214782715,122517.353468,2752.9439,28,3,1.32205712795258,122517.353468,2752.9439,28,3,4.94495910885462E-09,122517.353468,2752.9439,28,3,5.77032661437988,122517.353468,2752.9439,28,3,1.89970741359957E-08,143460.56406,360.0055,33,5,-0.000519752502441
1100,122637.408996,120.0043,28,4,4.27226972579956,122637.408996,120.0043,28,4,0,122637.408996,120.0043,28,4,1.32205927371979,122637.408996,120.0043,28,4,4.94495910885462E-09,122637.408996,120.0043,28,4,5.77033615112305,122637.408996,120.0043,28,4,1.89970741359957E-08,143700.56136,600.0028,33,5,-0.000812530517578
1101,122757.405896,240.0012,28,4,4.25932836532593,122757.405896,240.0012,28,4,0,122757.405896,240.0012,28,4,1.32205927371979,122757.405896,240.0012,28,4,4.94495910885462E-09,122757.405896,240.0012,28,4,5.77033615112305,122757.405896,240.0012,28,4,1.89970741359957E-08,143925.204332,120.0027,33,6,0.00031566619873
1102,122817.410496,300.0058,28,4,4.25602006912231,122817.410496,300.0058,28,4,0,122817.410496,300.0058,28,4,1.32205927371979,122817.410496,300.0058,28,4,4.94495910885462E-09,122817.410496,300.0058,28,4,5.77033615112305,122817.410496,300.0058,28,4,1.89970741359957E-08,144045.207532,240.0059,33,6,8.392333984375E-05
1103,122937.516824,120.0062,28,5,3.36923456192017,122937.516824,120.0062,28,5,-6.51988983154297,122937.516824,120.0062,28,5,1.32205927371979,122937.516824,120.0062,28,5,0.217334628105164,122937.516824,120.0062,28,5,5.77033615112305,122937.516824,120.0062,28,5,0.748338758945465,144250.526636,120.0043,34,3,0.000201225280762
1104,123057.511624,240.001,28,5,3.31218099594116,123057.511624,240.001,28,5,-6.51990509033203,123057.511624,240.001,28,5,1.32205927371979,123057.511624,240.001,28,5,0.434652805328369,123057.511624,240.001,28,5,5.77033615112305,123057.511624,240.001,28,5,1.47493422031403,144370.525636,240.0033,34,3,0.00025749206543
1105,123177.515224,360.0046,28,5,3.24280595779419,123177.515224,360.0046,28,5,-6.51992559432983,123177.515224,360.0046,28,5,1.32205927371979,123177.515224,360.0046,28,5,0.651983976364136,123177.515224,360.0046,28,5,5.77033615112305,123177.515224,360.0046,28,5,2.18726420402527,144490.528036,360.0057,34,3,0.00037670135498
1106,123297.511824,480.0012,28,5,3.17440271377563,123297.511824,480.0012,28,5,-6.51996946334839,123297.511824,480.0012,28,5,1.32205927371979,123297.511824,480.0012,28,5,0.869308948516846,123297.511824,480.0012,28,5,5.77033615112305,123297.511824,480.0012,28,5,2.88459372520447,144610.523036,480.0007,34,3,-9.5367431640625E-07
1107,123417.512924,600.0023,28,5,3.09929418563843,123417.512924,600.0023,28,5,-6.51991367340088,123417.512924,600.0023,28,5,1.32205927371979,123417.512924,600.0023,28,5,1.08664977550507,123417.512924,600.0023,28,5,5.77033615112305,123417.512924,600.0023,28,5,3.56644797325134,144730.529836,600.0075,34,3,-3.91006469726562E-05
1108,123537.512324,720.0017,28,5,3.00238275527954,123537.512324,720.0017,28,5,-6.51985263824463,123537.512324,720.0017,28,5,1.32205927371979,123537.512324,720.0017,28,5,1.30398261547089,123537.512324,720.0017,28,5,5.77033615112305,123537.512324,720.0017,28,5,4.23024415969849,144850.524936,720.0026,34,3,-1.62124633789062E-05
1109,123539.800024,722.2894,28,5,2.99999380111694,123539.800024,722.2894,28,5,-6.51985931396484,123539.800024,722.2894,28,5,1.32205927371979,123539.800024,722.2894,28,5,1.30812084674835,123539.800024,722.2894,28,5,5.77033615112305,123539.800024,722.2894,28,5,4.2426643371582,144970.529636,840.0073,34,3,-2.6702880859375E-05
1110,123659.94792,120.0012,28,6,3.81863069534302,123659.94792,120.0012,28,6,0,123659.94792,120.0012,28,6,1.32205927371979,123659.94792,120.0012,28,6,1.308274269104,123659.94792,120.0012,28,6,5.77033615112305,123659.94792,120.0012,28,6,4.24315118789673,145090.526536,960.0042,34,3,-1.81198120117187E-05
1111,123779.95122,240.0045,28,6,3.83930635452271,123779.95122,240.0045,28,6,0,123779.95122,240.0045,28,6,1.32205927371979,123779.95122,240.0045,28,6,1.308274269104,123779.95122,240.0045,28,6,5.77033615112305,123779.95122,240.0045,28,6,4.24315118789673,145210.526636,1080.0043,34,3,-5.340576171875E-05
1112,123839.94932,300.0026,28,6,3.84381151199341,123839.94932,300.0026,28,6,0,123839.94932,300.0026,28,6,1.32205927371979,123839.94932,300.0026,28,6,1.308274269104,123839.94932,300.0026,28,6,5.77033615112305,123839.94932,300.0026,28,6,4.24315118789673,145330.525636,1200.0033,34,3,5.24520874023438E-05
1113,123868.237956,28.1937,29,2,4.19998502731323,123868.237956,28.1937,29,2,3.25991153717041,123868.237956,28.1937,29,2,0.029260287061334,123868.237956,28.1937,29,2,3.21626569821376E-09,123868.237956,28.1937,29,2,0.122854478657246,123868.237956,28.1937,29,2,1.23628263182241E-08,145450.522536,1320.0002,34,3,-3.0517578125E-05
1114,123988.263204,120.0056,29,3,4.28555154800415,123988.263204,120.0056,29,3,3.26002025604248,123988.263204,120.0056,29,3,0.137687474489212,123988.263204,120.0056,29,3,3.21626569821376E-09,123988.263204,120.0056,29,3,0.584403157234192,123988.263204,120.0056,29,3,1.23628263182241E-08,145810.524936,1680.0026,34,3,1.43051147460937E-05
1115,124108.263604,240.006,29,3,4.31122064590454,124108.263604,240.006,29,3,3.26008701324463,124108.263604,240.006,29,3,0.246355801820755,124108.263604,240.006,29,3,3.21626569821376E-09,124108.263604,240.006,29,3,1.05151748657227,124108.263604,240.006,29,3,1.23628263182241E-08,145930.523236,1800.0009,34,3,5.7220458984375E-06
1116,124228.262304,360.0047,29,3,4.34492254257202,124228.262304,360.0047,29,3,3.26003170013428,124228.262304,360.0047,29,3,0.355013936758041,124228.262304,360.0047,29,3,3.21626569821376E-09,124228.262304,360.0047,29,3,1.52166640758514,124228.262304,360.0047,29,3,1.23628263182241E-08,146050.525636,1920.0033,34,3,-4.1961669921875E-05
1117,124348.261604,480.004,29,3,4.39207029342651,124348.261604,480.004,29,3,3.26001644134521,124348.261604,480.004,29,3,0.463689267635345,124348.261604,480.004,29,3,3.21626569821376E-09,124348.261604,480.004,29,3,1.99630129337311,124348.261604,480.004,29,3,1.23628263182241E-08,146170.522536,2040.0002,34,3,-9.25064086914063E-05
1118,124468.258404,600.0008,29,3,4.40003252029419,124468.258404,600.0008,29,3,2.81661510467529,124468.258404,600.0008,29,3,0.565777122974396,124468.258404,600.0008,29,3,3.21626569821376E-09,124468.258404,600.0008,29,3,2.44542479515076,124468.258404,600.0008,29,3,1.23628263182241E-08,146290.523936,2160.0016,34,3,-4.1961669921875E-05
1119,124588.258004,720.0004,29,3,4.39997148513794,124588.258004,720.0004,29,3,2.38727855682373,124588.258004,720.0004,29,3,0.652260303497314,124588.258004,720.0004,29,3,3.21626569821376E-09,124588.258004,720.0004,29,3,2.82595133781433,124588.258004,720.0004,29,3,1.23628263182241E-08,146410.526136,2280.0038,34,3,-2.09808349609375E-05
1120,124708.262704,840.0051,29,3,4.40004587173462,124708.262704,840.0051,29,3,2.05860424041748,124708.262704,840.0051,29,3,0.726095020771027,124708.262704,840.0051,29,3,3.21626569821376E-09,124708.262704,840.0051,29,3,3.15082430839539,124708.262704,840.0051,29,3,1.23628263182241E-08,146530.528636,2400.0063,34,3,-1.52587890625E-05
1121,124828.262204,960.0046,29,3,4.39996862411499,124828.262204,960.0046,29,3,1.80378913879395,124828.262204,960.0046,29,3,0.79029768705368,124828.262204,960.0046,29,3,3.21626569821376E-09,124828.262204,960.0046,29,3,3.43331670761108,124828.262204,960.0046,29,3,1.23628263182241E-08,146650.527336,2520.005,34,3,-5.81741333007812E-05
1122,124948.261004,1080.0034,29,3,4.40003538131714,124948.261004,1080.0034,29,3,1.60669803619385,124948.261004,1080.0034,29,3,0.847005128860474,124948.261004,1080.0034,29,3,3.21626569821376E-09,124948.261004,1080.0034,29,3,3.6828293800354,124948.261004,1080.0034,29,3,1.23628263182241E-08,146770.527036,2640.0047,34,3,1.33514404296875E-05
1123,125068.258704,1200.0011,29,3,4.39999055862427,125068.258704,1200.0011,29,3,1.45091342926025,125068.258704,1200.0011,29,3,0.897860586643219,125068.258704,1200.0011,29,3,3.21626569821376E-09,125068.258704,1200.0011,29,3,3.90659356117249,125068.258704,1200.0011,29,3,1.23628263182241E-08,146937.123604,120.0022,34,4,-0.000222206115723
1124,125188.262104,1320.0045,29,3,4.39997720718384,125188.262104,1320.0045,29,3,1.327392578125,125188.262104,1320.0045,29,3,0.944095253944397,125188.262104,1320.0045,29,3,3.21626569821376E-09,125188.262104,1320.0045,29,3,4.11002635955811,125188.262104,1320.0045,29,3,1.23628263182241E-08,147057.124404,240.003,34,4,-9.1552734375E-05
1125,125308.262904,1440.0053,29,3,4.39998579025269,125308.262904,1440.0053,29,3,1.22470569610596,125308.262904,1440.0053,29,3,0.986583888530731,125308.262904,1440.0053,29,3,3.21626569821376E-09,125308.262904,1440.0053,29,3,4.29697608947754,125308.262904,1440.0053,29,3,1.23628263182241E-08,147357.213048,240.0021,34,5,-0.000615119934082
1126,125428.262504,1560.0049,29,3,4.40001058578491,125428.262504,1560.0049,29,3,1.1381664276123,125428.262504,1560.0049,29,3,1.02592182159424,125428.262504,1560.0049,29,3,3.21626569821376E-09,125428.262504,1560.0049,29,3,4.47006320953369,125428.262504,1560.0049,29,3,1.23628263182241E-08,147477.215448,360.0045,34,5,-0.000544548034668
1127,125548.261004,1680.0034,29,3,4.40001344680786,125548.261004,1680.0034,29,3,1.06336498260498,125548.261004,1680.0034,29,3,1.06258916854858,125548.261004,1680.0034,29,3,3.21626569821376E-09,125548.261004,1680.0034,29,3,4.63139915466309,125548.261004,1680.0034,29,3,1.23628263182241E-08,147597.212648,480.0017,34,5,-0.00057315826416
1128,125668.262104,1800.0045,29,3,4.39996671676636,125668.262104,1800.0045,29,3,0.999566078186035,125668.262104,1800.0045,29,3,1.09693491458893,125668.262104,1800.0045,29,3,3.21626569821376E-09,125668.262104,1800.0045,29,3,4.78252077102661,125668.262104,1800.0045,29,3,1.23628263182241E-08,147717.213548,600.0026,34,5,-0.00074577331543
1129,125788.258304,1920.0007,29,3,4.39999151229858,125788.258304,1920.0007,29,3,0.944891929626465,125788.258304,1920.0007,29,3,1.12932324409485,125788.258304,1920.0007,29,3,3.21626569821376E-09,125788.258304,1920.0007,29,3,4.92502975463867,125788.258304,1920.0007,29,3,1.23628263182241E-08,147937.614864,120.0044,34,6,0.000343322753906
1130,125908.263004,2040.0054,29,3,4.40001916885376,125908.263004,2040.0054,29,3,0.894320487976074,125908.263004,2040.0054,29,3,1.15996479988098,125908.263004,2040.0054,29,3,3.21626569821376E-09,125908.263004,2040.0054,29,3,5.0598521232605,125908.263004,2040.0054,29,3,1.23628263182241E-08,148057.613464,240.003,34,6,0.000110626220703
1131,126028.261304,2160.0037,29,3,4.39998960494995,126028.261304,2160.0037,29,3,0.847498893737793,126028.261304,2160.0037,29,3,1.18897700309753,126028.261304,2160.0037,29,3,3.21626569821376E-09,126028.261304,2160.0037,29,3,5.1875057220459,126028.261304,2160.0037,29,3,1.23628263182241E-08,148262.114368,120.0025,35,3,0.000253677368164
1132,126148.263704,2280.0061,29,3,4.39999914169312,126148.263704,2280.0061,29,3,0.803048133850098,126148.263704,2280.0061,29,3,1.21647822856903,126148.263704,2280.0061,29,3,3.21626569821376E-09,126148.263704,2280.0061,29,3,5.30851173400879,126148.263704,2280.0061,29,3,1.23628263182241E-08,148382.117468,240.0056,35,3,0.000255584716797
1133,126268.260204,2400.0026,29,3,4.40005540847778,126268.260204,2400.0026,29,3,0.760961532592773,126268.260204,2400.0026,29,3,1.24254143238068,126268.260204,2400.0026,29,3,3.21626569821376E-09,126268.260204,2400.0026,29,3,5.42318964004517,126268.260204,2400.0026,29,3,1.23628263182241E-08,148502.112968,360.0011,35,3,0.000297546386719
1134,126388.264204,2520.0066,29,3,4.39998483657837,126388.264204,2520.0066,29,3,0.717753410339356,126388.264204,2520.0066,29,3,1.2671867609024,126388.264204,2520.0066,29,3,3.21626569821376E-09,126388.264204,2520.0066,29,3,5.53162908554077,126388.264204,2520.0066,29,3,1.23628263182241E-08,148622.115468,480.0036,35,3,-1.43051147460937E-05
1135,126508.260904,2640.0033,29,3,4.39995813369751,126508.260904,2640.0033,29,3,0.675994873046875,126508.260904,2640.0033,29,3,1.29041123390198,126508.260904,2640.0033,29,3,3.21626569821376E-09,126508.260904,2640.0033,29,3,5.63381671905518,126508.260904,2640.0033,29,3,1.23628263182241E-08,148742.116168,600.0043,35,3,-3.24249267578125E-05
1136,126582.461904,2714.2043,29,3,4.4000096321106,126582.461904,2714.2043,29,3,0.651971817016602,126582.461904,2714.2043,29,3,1.30409705638886,126582.461904,2714.2043,29,3,3.21626569821376E-09,126582.461904,2714.2043,29,3,5.69403409957886,126582.461904,2714.2043,29,3,1.23628263182241E-08,148862.119268,720.0074,35,3,-5.7220458984375E-05
1137,126702.510372,120.0058,29,4,4.27100706100464,126702.510372,120.0058,29,4,0,126702.510372,120.0058,29,4,1.30409944057465,126702.510372,120.0058,29,4,3.21626569821376E-09,126702.510372,120.0058,29,4,5.69404458999634,126702.510372,120.0058,29,4,1.23628263182241E-08,148982.113868,840.002,35,3,-5.81741333007812E-05
1138,126822.510372,240.0058,29,4,4.25787401199341,126822.510372,240.0058,29,4,0,126822.510372,240.0058,29,4,1.30409944057465,126822.510372,240.0058,29,4,3.21626569821376E-09,126822.510372,240.0058,29,4,5.69404458999634,126822.510372,240.0058,29,4,1.23628263182241E-08,149102.113568,960.0017,35,3,3.814697265625E-05
1139,126882.509072,300.0045,29,4,4.25457811355591,126882.509072,300.0045,29,4,0,126882.509072,300.0045,29,4,1.30409944057465,126882.509072,300.0045,29,4,3.21626569821376E-09,126882.509072,300.0045,29,4,5.69404458999634,126882.509072,300.0045,29,4,1.23628263182241E-08,149222.114768,1080.0029,35,3,-2.86102294921875E-05
1140,127002.608508,120.0063,29,5,3.36731672286987,127002.608508,120.0063,29,5,-6.51989507675171,127002.608508,120.0063,29,5,1.30409944057465,127002.608508,120.0063,29,5,0.217329606413841,127002.608508,120.0063,29,5,5.69404458999634,127002.608508,120.0063,29,5,0.747671365737915,149582.113168,1440.0013,35,3,-9.72747802734375E-05
1141,127122.607908,240.0057,29,5,3.31348466873169,127122.607908,240.0057,29,5,-6.51987791061401,127122.607908,240.0057,29,5,1.30409944057465,127122.607908,240.0057,29,5,0.434639394283295,127122.607908,240.0057,29,5,5.69404458999634,127122.607908,240.0057,29,5,1.47422730922699,149702.118868,1560.007,35,3,4.48226928710938E-05
1142,127242.605708,360.0035,29,5,3.2441258430481,127242.605708,360.0035,29,5,-6.51986312866211,127242.605708,360.0035,29,5,1.30409944057465,127242.605708,360.0035,29,5,0.651991426944733,127242.605708,360.0035,29,5,5.69404458999634,127242.605708,360.0035,29,5,2.18681669235229,149822.115068,1680.0032,35,3,2.00271606445312E-05
1143,127362.605408,480.0032,29,5,3.1745285987854,127362.605408,480.0032,29,5,-6.51987791061401,127362.605408,480.0032,29,5,1.30409944057465,127362.605408,480.0032,29,5,0.869311153888702,127362.605408,480.0032,29,5,5.69404458999634,127362.605408,480.0032,29,5,2.88426041603088,149942.117168,1800.0053,35,3,5.62667846679687E-05
1144,127482.607408,600.0052,29,5,3.10010099411011,127482.607408,600.0052,29,5,-6.51992559432983,127482.607408,600.0052,29,5,1.30409944057465,127482.607408,600.0052,29,5,1.08663702011108,127482.607408,600.0052,29,5,5.69404458999634,127482.607408,600.0052,29,5,3.56624436378479,150062.115268,1920.0034,35,3,1.81198120117187E-05
1145,127602.605108,720.0029,29,5,3.00306081771851,127602.605108,720.0029,29,5,-6.51992893218994,127602.605108,720.0029,29,5,1.30409944057465,127602.605108,720.0029,29,5,1.30396866798401,127602.605108,720.0029,29,5,5.69404458999634,127602.605108,720.0029,29,5,4.23016023635864,150182.115568,2040.0037,35,3,-9.05990600585938E-05
1146,127605.775708,723.1735,29,5,2.99998903274536,127605.775708,723.1735,29,5,-6.51992893218994,127605.775708,723.1735,29,5,1.30409944057465,127605.775708,723.1735,29,5,1.30971682071686,127605.775708,723.1735,29,5,5.69404458999634,127605.775708,723.1735,29,5,4.24741363525391,150302.112668,2160.0008,35,3,3.52859497070312E-05
1147,127725.92894,120.0059,29,6,3.81749200820923,127725.92894,120.0059,29,6,0,127725.92894,120.0059,29,6,1.30409944057465,127725.92894,120.0059,29,6,1.30981779098511,127725.92894,120.0059,29,6,5.69404458999634,127725.92894,120.0059,29,6,4.24773263931274,150422.114768,2280.0029,35,3,2.76565551757812E-05
1148,127845.92384,240.0008,29,6,3.83834600448608,127845.92384,240.0008,29,6,0,127845.92384,240.0008,29,6,1.30409944057465,127845.92384,240.0008,29,6,1.30981779098511,127845.92384,240.0008,29,6,5.69404458999634,127845.92384,240.0008,29,6,4.24773263931274,150542.117668,2400.0058,35,3,3.52859497070312E-05
1149,127905.92884,300.0058,29,6,3.84289026260376,127905.92884,300.0058,29,6,0,127905.92884,300.0058,29,6,1.30409944057465,127905.92884,300.0058,29,6,1.30981779098511,127905.92884,300.0058,29,6,5.69404458999634,127905.92884,300.0058,29,6,4.24773263931274,150662.117268,2520.0054,35,3,-1.33514404296875E-05
1150,127933.624376,27.6037,30,2,4.20011568069458,127933.624376,27.6037,30,2,3.25980281829834,127933.624376,27.6037,30,2,0.028596445918083,127933.624376,27.6037,30,2,0,127933.624376,27.6037,30,2,0.120066545903683,127933.624376,27.6037,30,2,0,150782.114368,2640.0025,35,3,3.33786010742187E-05
1151,128053.6442,120.0002,30,3,4.28707838058472,128053.6442,120.0002,30,3,3.26009464263916,128053.6442,120.0002,30,3,0.137014210224152,128053.6442,120.0002,30,3,0,128053.6442,120.0002,30,3,0.581727921962738,128053.6442,120.0002,30,3,0,150915.374396,120.0048,35,4,-0.000141143798828
1152,128173.6471,240.0031,30,3,4.31234979629517,128173.6471,240.0031,30,3,3.26010799407959,128173.6471,240.0031,30,3,0.245680645108223,128173.6471,240.0031,30,3,0,128173.6471,240.0031,30,3,1.04898715019226,128173.6471,240.0031,30,3,0,151035.370796,240.0012,35,4,1.04904174804688E-05
1153,128293.6493,360.0053,30,3,4.34586000442505,128293.6493,360.0053,30,3,3.26010799407959,128293.6493,360.0053,30,3,0.354351311922073,128293.6493,360.0053,30,3,0,128293.6493,360.0053,30,3,1.51930415630341,128293.6493,360.0053,30,3,0,151215.476424,120.001,35,5,-0.00029468536377
1154,128413.6464,480.0024,30,3,4.39305448532105,128413.6464,480.0024,30,3,3.26006984710693,128413.6464,480.0024,30,3,0.463013470172882,128413.6464,480.0024,30,3,0,128413.6464,480.0024,30,3,1.99397194385529,128413.6464,480.0024,30,3,0,151335.477224,240.0018,35,5,-0.000541687011719
