index,Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage,Current(A),Charge_Capacity,Discharge_Capacity,Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm)
1745,01/30/2018 00:55:15.754,198727.400448,2160.0003,5,26,3.30057144165039,-3.26005840301514,2.56998515129089,1.955862,11.0923585891724,6.96483,,
1746,01/30/2018 00:57:15.754,198847.400348,2280.0002,5,26,3.26774311065674,-3.25994110107422,2.56998515129089,2.064511,11.0923585891724,7.321692,,
1747,01/30/2018 00:59:15.754,198967.400348,2400.0002,5,26,3.22914600372314,-3.26018714904785,2.56998515129089,2.173178,11.0923585891724,7.674741,,
1748,01/30/2018 01:01:15.755,199087.401148,2520.001,5,26,3.18280220031738,-3.25985240936279,2.56998515129089,2.281832,11.0923585891724,8.02318,,
1749,01/30/2018 01:03:15.754,199207.400348,2640.0002,5,26,3.12585639953613,-3.25990676879883,2.56998515129089,2.390489,11.0923585891724,8.366019,,
1750,01/30/2018 01:05:15.754,199327.400348,2760.0002,5,26,3.05384922027588,-3.25986099243164,2.56998515129089,2.499155,11.0923585891724,8.701978,,
1751,01/30/2018 01:06:24.422,199396.068148,2828.668,5,26,2.99999618530273,-3.2598876953125,2.56998515129089,2.56133,11.0923585891724,8.890242,,
1752,01/30/2018 01:08:24.466,199516.114332,120.0002,6,26,3.64730262756348,0,2.56998515129089,2.56133,11.0923585891724,8.890242,,
1753,01/30/2018 01:10:24.467,199636.115132,240.001,6,26,3.68507099151611,0,2.56998515129089,2.56133,11.0923585891724,8.890242,,
1754,01/30/2018 01:11:24.468,199696.116532,300.0024,6,26,3.69224739074707,0,2.56998515129089,2.56133,11.0923585891724,8.890242,,
1755,01/30/2018 01:11:24.477,199696.124256,0.0027,7,27,3.69248008728027,0,0,0,0,0,,
1756,01/30/2018 01:13:24.558,199816.204476,120.001,2,27,4.20031452178955,4.46626091003418,0.158577933907509,0,0.661989450454712,0,,
1757,01/30/2018 01:15:24.558,199936.204476,240.001,2,27,4.20023918151856,3.97440528869629,0.298543393611908,0,1.24988353252411,0,,
1758,01/30/2018 01:17:24.557,200056.203776,360.0003,2,27,4.20023536682129,3.65652656555176,0.425423830747604,0,1.78281354904175,0,,
1759,01/30/2018 01:19:24.558,200176.204476,480.001,2,27,4.20026111602783,3.40499496459961,0.542995691299439,0,2.27664351463318,0,,
1760,01/30/2018 01:20:38.886,200250.532276,554.3288,2,27,4.20025444030762,3.25998878479004,0.61179518699646,0,2.56561756134033,0,,
1761,01/30/2018 01:22:38.898,200370.539932,120.0002,3,27,4.22152805328369,3.26003456115723,0.720074057579041,0,3.02148294448853,0,,
1762,01/30/2018 01:24:38.898,200490.540032,240.0003,3,27,4.24492740631104,3.2600154876709,0.828738212585449,0,3.48147678375244,0,,
1763,01/30/2018 01:26:38.899,200610.540832,360.0011,3,27,4.26934432983398,3.26007652282715,0.937415421009064,0,3.94411468505859,0,,
1764,01/30/2018 01:28:38.899,200730.540832,480.0011,3,27,4.29627513885498,3.2600269317627,1.04607117176056,0,4.40944480895996,0,,
1765,01/30/2018 01:30:38.899,200850.540732,600.001,3,27,4.32531261444092,3.26006889343262,1.15473604202271,0,4.87785863876343,0,,
1766,01/30/2018 01:32:38.899,200970.540832,720.0011,3,27,4.35623645782471,3.26005554199219,1.26340055465698,0,5.34953546524048,0,,
1767,01/30/2018 01:34:38.899,201090.540732,840.001,3,27,4.38895511627197,3.26008987426758,1.37206828594208,0,5.82467651367188,0,,
1768,01/30/2018 01:36:38.899,201210.540832,960.0011,3,27,4.40023136138916,3.03851127624512,1.47809374332428,0,6.29100942611694,0,,
1769,01/30/2018 01:38:38.898,201330.540032,1080.0003,3,27,4.40019226074219,2.77433776855469,1.57487630844116,0,6.71687602996826,0,,
1770,01/30/2018 01:40:38.898,201450.539932,1200.0002,3,27,4.40026378631592,2.54992485046387,1.66350710391998,0,7.10687255859375,0,,
1771,01/30/2018 01:42:38.899,201570.540832,1320.0011,3,27,4.40023136138916,2.35432434082031,1.74516987800598,0,7.4662070274353,0,,
1772,01/30/2018 01:44:38.899,201690.540832,1440.0011,3,27,4.40022087097168,2.1812629699707,1.82069933414459,0,7.79855251312256,0,,
1773,01/30/2018 01:46:38.898,201810.540032,1560.0003,3,27,4.40023040771484,2.0272159576416,1.89078414440155,0,8.10694026947022,0,,
1774,01/30/2018 01:48:38.899,201930.540832,1680.0011,3,27,4.40016841888428,1.88903617858887,1.95602405071259,0,8.39400959014893,0,,
1775,01/30/2018 01:50:38.900,202050.541632,1800.0019,3,27,4.40016651153564,1.76128768920898,2.01684761047363,0,8.66164588928223,0,,
1776,01/30/2018 01:52:38.898,202170.540132,1920.0004,3,27,4.4002046585083,1.64554977416992,2.07360553741455,0,8.91139125823975,0,,
1777,01/30/2018 01:54:38.899,202290.540832,2040.0011,3,27,4.40019416809082,1.53774070739746,2.12664699554443,0,9.14478492736816,0,,
1778,01/30/2018 01:56:38.898,202410.540332,2160.0006,3,27,4.40016555786133,1.43780994415283,2.17621302604675,0,9.36288452148438,0,,
1779,01/30/2018 01:58:38.898,202530.540032,2280.0003,3,27,4.40019035339356,1.34665298461914,2.22259044647217,0,9.56695365905762,0,,
1780,01/30/2018 02:00:38.898,202650.540132,2400.0004,3,27,4.40015316009522,1.26052570343018,2.26601481437683,0,9.75802803039551,0,,
1781,01/30/2018 02:02:38.899,202770.540832,2520.0011,3,27,4.40017127990723,1.1798734664917,2.30668568611145,0,9.93698692321777,0,,
1782,01/30/2018 02:04:38.899,202890.540832,2640.0011,3,27,4.40013790130615,1.10465145111084,2.3447413444519,0,10.1044397354126,0,,
1783,01/30/2018 02:06:38.898,203010.540132,2760.0004,3,27,4.40019702911377,1.03445148468018,2.38038897514343,0,10.2612943649292,0,,
1784,01/30/2018 02:08:38.899,203130.540832,2880.0011,3,27,4.40018463134766,0.967443466186523,2.41374278068542,0,10.4080572128296,0,,
1785,01/30/2018 02:10:38.899,203250.540832,3000.0011,3,27,4.40016555786133,0.903106689453125,2.44490885734558,0,10.5451927185059,0,,
1786,01/30/2018 02:12:38.899,203370.540832,3120.0011,3,27,4.40019798278809,0.843194961547852,2.47399640083313,0,10.6731824874878,0,,
1787,01/30/2018 02:14:38.899,203490.540732,3240.001,3,27,4.4001636505127,0.786864280700684,2.50114798545837,0,10.7926540374756,0,,
1788,01/30/2018 02:16:38.898,203610.540032,3360.0003,3,27,4.40015411376953,0.733718872070313,2.52648258209229,0,10.9041309356689,0,,
1789,01/30/2018 02:18:38.898,203730.540032,3480.0003,3,27,4.40015411376953,0.685227394104004,2.55011487007141,0,11.0081157684326,0,,
1790,01/30/2018 02:20:04.662,203816.303732,3565.764,3,27,4.40017127990723,0.651996612548828,2.56603026390076,0,11.0781469345093,0,,
1791,01/30/2018 02:22:04.707,203936.354392,120.0009,4,27,4.30341911315918,0,2.56603026390076,0,11.0781469345093,0,,
1792,01/30/2018 02:24:04.706,204056.353692,240.0002,4,27,4.29209995269775,0,2.56603026390076,0,11.0781469345093,0,,
1793,01/30/2018 02:25:04.708,204116.355792,300.0023,4,27,4.28895568847656,0,2.56603026390076,0,11.0781469345093,0,,
1794,01/30/2018 02:27:04.789,204236.443136,120.0003,5,27,3.86465072631836,-3.26002502441406,2.56603026390076,0.1086556,11.0781469345093,0.4258693,,
1795,01/30/2018 02:29:04.789,204356.443036,240.0002,5,27,3.81174755096436,-3.25990104675293,2.56603026390076,0.2173194,11.0781469345093,0.8428138,,
1796,01/30/2018 02:31:04.790,204476.443936,360.0011,5,27,3.76473999023437,-3.25990772247314,2.56603026390076,0.3259806,11.0781469345093,1.254419,,
1797,01/30/2018 02:33:04.790,204596.443836,480.001,5,27,3.71996116638184,-3.25998020172119,2.56603026390076,0.4346329,11.0781469345093,1.661016,,
1798,01/30/2018 02:35:04.789,204716.443036,600.0002,5,27,3.67643642425537,-3.26003551483154,2.56603026390076,0.5432924,11.0781469345093,2.062842,,
1799,01/30/2018 02:37:04.790,204836.443836,720.001,5,27,3.63667583465576,-3.25999355316162,2.56603026390076,0.6519513,11.0781469345093,2.460118,,
1800,01/30/2018 02:39:04.789,204956.443036,840.0002,5,27,3.60060787200928,-3.2600269317627,2.56603026390076,0.7606105,11.0781469345093,2.853281,,
1801,01/30/2018 02:41:04.790,205076.443836,960.001,5,27,3.56815528869629,-3.25995826721191,2.56603026390076,0.8692804,11.0781469345093,3.242774,,
1802,01/30/2018 02:43:04.789,205196.443036,1080.0002,5,27,3.53824234008789,-3.25992298126221,2.56603026390076,0.9779304,11.0781469345093,3.628803,,
1803,01/30/2018 02:45:04.789,205316.443036,1200.0002,5,27,3.51066875457764,-3.26001358032227,2.56603026390076,1.086602,11.0781469345093,4.011787,,
1804,01/30/2018 02:47:04.790,205436.443836,1320.001,5,27,3.48466777801514,-3.26000213623047,2.56603026390076,1.195266,11.0781469345093,4.391838,,
1805,01/30/2018 02:49:04.790,205556.443836,1440.001,5,27,3.46030044555664,-3.26001167297363,2.56603026390076,1.303916,11.0781469345093,4.769118,,
1806,01/30/2018 02:51:04.789,205676.443036,1560.0002,5,27,3.43643856048584,-3.25997829437256,2.56603026390076,1.412591,11.0781469345093,5.14386,,
1807,01/30/2018 02:53:04.789,205796.443036,1680.0002,5,27,3.41284656524658,-3.25995826721191,2.56603026390076,1.521249,11.0781469345093,5.515977,,
1808,01/30/2018 02:55:04.789,205916.443036,1800.0002,5,27,3.38840293884277,-3.26004314422607,2.56603026390076,1.629911,11.0781469345093,5.885507,,
1809,01/30/2018 02:57:04.790,206036.443836,1920.001,5,27,3.36278057098389,-3.260085105896,2.56603026390076,1.738572,11.0781469345093,6.252305,,
1810,01/30/2018 02:59:04.789,206156.443036,2040.0002,5,27,3.33555889129639,-3.25998497009277,2.56603026390076,1.847225,11.0781469345093,6.616223,,
1811,01/30/2018 03:01:04.789,206276.443036,2160.0002,5,27,3.30584526062012,-3.25996971130371,2.56603026390076,1.955899,11.0781469345093,6.977134,,
1812,01/30/2018 03:03:04.790,206396.443836,2280.001,5,27,3.27213001251221,-3.25999546051025,2.56603026390076,2.064559,11.0781469345093,7.334548,,
1813,01/30/2018 03:05:04.789,206516.443036,2400.0002,5,27,3.23359203338623,-3.25999355316162,2.56603026390076,2.173212,11.0781469345093,7.688023,,
1814,01/30/2018 03:07:04.790,206636.443836,2520.001,5,27,3.18801498413086,-3.25996685028076,2.56603026390076,2.281883,11.0781469345093,8.037022,,
1815,01/30/2018 03:09:04.790,206756.443836,2640.001,5,27,3.1320629119873,-3.25998497009277,2.56603026390076,2.390537,11.0781469345093,8.38048,,
1816,01/30/2018 03:11:04.790,206876.443836,2760.001,5,27,3.06019973754883,-3.25995445251465,2.56603026390076,2.4992,11.0781469345093,8.717099,,
1817,01/30/2018 03:12:21.669,206953.322936,2836.8801,5,27,2.99999904632568,-3.26003551483154,2.56603026390076,2.568814,11.0781469345093,8.92812,,
1818,01/30/2018 03:14:21.714,207073.366204,120.0008,6,27,3.64645004272461,0,2.56603026390076,2.568814,11.0781469345093,8.92812,,
1819,01/30/2018 03:16:21.713,207193.365504,240.0001,6,27,3.68444156646729,0,2.56603026390076,2.568814,11.0781469345093,8.92812,,
1820,01/30/2018 03:17:21.716,207253.368404,300.003,6,27,3.6917200088501,0,2.56603026390076,2.568814,11.0781469345093,8.92812,,
1821,01/30/2018 03:17:21.725,207253.375228,0.0027,7,28,3.69163799285889,0,0,0,0,0,,
1822,01/30/2018 03:19:21.804,207373.455748,120.0012,2,28,4.20030784606934,4.47412872314453,0.158670037984848,2.394E-09,0.662368297576904,8.837E-09,,
1823,01/30/2018 03:21:21.803,207493.455648,240.0011,2,28,4.20025825500488,3.98996162414551,0.298988789319992,2.394E-09,1.25174593925476,8.837E-09,,
1824,01/30/2018 03:23:21.803,207613.455648,360.0011,2,28,4.20025062561035,3.68043327331543,0.426567107439041,2.394E-09,1.78760671615601,8.837E-09,,
1825,01/30/2018 03:25:21.803,207733.454848,480.0003,2,28,4.20021915435791,3.42703247070312,0.544937789440155,2.394E-09,2.28479218482971,8.837E-09,,
1826,01/30/2018 03:26:45.766,207817.417848,563.9633,2,28,4.20021057128906,3.2599983215332,0.622910261154175,2.394E-09,2.61229515075684,8.837E-09,,
1827,01/30/2018 03:28:45.778,207937.424896,120.0002,3,28,4.22171688079834,3.26012420654297,0.73119580745697,2.394E-09,3.06819319725037,8.837E-09,,
1828,01/30/2018 03:30:45.779,208057.425596,240.0009,3,28,4.24541473388672,3.26018333435059,0.839865684509277,2.394E-09,3.52824068069458,8.837E-09,,
1829,01/30/2018 03:32:45.779,208177.425696,360.001,3,28,4.27058410644531,3.25983047485352,0.948520958423615,2.394E-09,3.99087905883789,8.837E-09,,
1830,01/30/2018 03:34:45.780,208297.426496,480.0018,3,28,4.29781246185303,3.2598991394043,1.05719411373138,2.394E-09,4.45643138885498,8.837E-09,,
1831,01/30/2018 03:36:45.778,208417.424996,600.0003,3,28,4.32736587524414,3.25985527038574,1.16584837436676,2.394E-09,4.92499303817749,8.837E-09,,
1832,01/30/2018 03:38:45.778,208537.424796,720.0001,3,28,4.35852432250977,3.26015090942383,1.27451133728027,2.394E-09,5.39689302444458,8.837E-09,,
1833,01/30/2018 03:40:45.779,208657.425596,840.0009,3,28,4.39133167266846,3.26013565063477,1.38318276405334,2.394E-09,5.8723087310791,8.837E-09,,
1834,01/30/2018 03:42:45.778,208777.424896,960.0002,3,28,4.40025329589844,3.01625633239746,1.4886212348938,2.394E-09,6.33613729476929,8.837E-09,,
1835,01/30/2018 03:44:45.779,208897.425596,1080.0009,3,28,4.40023899078369,2.75522422790527,1.5846916437149,2.394E-09,6.75887012481689,8.837E-09,,
1836,01/30/2018 03:46:45.778,209017.424796,1200.0001,3,28,4.40019130706787,2.5306568145752,1.67269062995911,2.394E-09,7.14608573913574,8.837E-09,,
1837,01/30/2018 03:48:45.779,209137.425696,1320.001,3,28,4.400221824646,2.33582496643066,1.75374209880829,2.394E-09,7.50273036956787,8.837E-09,,
1838,01/30/2018 03:50:45.780,209257.426496,1440.0018,3,28,4.40020847320557,2.1651725769043,1.82870292663574,2.394E-09,7.83257436752319,8.837E-09,,
1839,01/30/2018 03:52:45.778,209377.424896,1560.0002,3,28,4.40023422241211,2.01492881774902,1.89832448959351,2.394E-09,8.13892364501953,8.837E-09,,
1840,01/30/2018 03:54:45.779,209497.425596,1680.0009,3,28,4.4001932144165,1.87633609771729,1.96314060688019,2.394E-09,8.42412853240967,8.837E-09,,
1841,01/30/2018 03:56:45.779,209617.425696,1800.001,3,28,4.40018463134766,1.74975299835205,2.02354168891907,2.394E-09,8.68990421295166,8.837E-09,,
1842,01/30/2018 03:58:45.779,209737.425696,1920.001,3,28,4.40020942687988,1.63402938842773,2.07991695404053,2.394E-09,8.93796730041504,8.837E-09,,
1843,01/30/2018 04:00:45.781,209857.428096,2040.0034,3,28,4.40021133422852,1.52579021453857,2.13255429267883,2.394E-09,9.16958141326904,8.837E-09,,
1844,01/30/2018 04:02:45.779,209977.425696,2160.001,3,28,4.40022468566895,1.4261589050293,2.181725025177,2.394E-09,9.38594245910645,8.837E-09,,
1845,01/30/2018 04:04:45.779,210097.425696,2280.001,3,28,4.40017890930176,1.33300495147705,2.22768497467041,2.394E-09,9.58817386627197,8.837E-09,,
1846,01/30/2018 04:06:45.779,210217.425796,2400.0011,3,28,4.40016651153564,1.24783420562744,2.2706880569458,2.394E-09,9.77739524841309,8.837E-09,,
1847,01/30/2018 04:08:45.780,210337.426496,2520.0018,3,28,4.4001522064209,1.1676082611084,2.3109302520752,2.394E-09,9.95446872711182,8.837E-09,,
1848,01/30/2018 04:10:45.779,210457.425796,2640.0011,3,28,4.40015125274658,1.09204483032227,2.34858584403992,2.394E-09,10.1201591491699,8.837E-09,,
1849,01/30/2018 04:12:45.779,210577.425696,2760.001,3,28,4.40013217926025,1.02047920227051,2.38378143310547,2.394E-09,10.2750263214111,8.837E-09,,
1850,01/30/2018 04:14:45.779,210697.425696,2880.001,3,28,4.40019607543945,0.955185890197754,2.41670060157776,2.394E-09,10.4198760986328,8.837E-09,,
1851,01/30/2018 04:16:45.778,210817.424896,3000.0002,3,28,4.40018749237061,0.891167640686035,2.44745492935181,2.394E-09,10.5552005767822,8.837E-09,,
1852,01/30/2018 04:18:45.778,210937.424996,3120.0003,3,28,4.40019512176514,0.831699371337891,2.47614693641663,2.394E-09,10.6814498901367,8.837E-09,,
1853,01/30/2018 04:20:45.779,211057.425796,3240.0011,3,28,4.40017318725586,0.775666236877441,2.50291442871094,2.394E-09,10.7992315292358,8.837E-09,,
1854,01/30/2018 04:22:45.778,211177.424796,3360.0001,3,28,4.4001989364624,0.723505020141602,2.52787137031555,2.394E-09,10.9090461730957,8.837E-09,,
1855,01/30/2018 04:24:45.779,211297.425696,3480.001,3,28,4.40012359619141,0.673759460449219,2.55113744735718,2.394E-09,11.011420249939,8.837E-09,,
1856,01/30/2018 04:25:44.553,211356.199896,3538.7752,3,28,4.40017890930176,0.651991844177246,2.56195640563965,2.394E-09,11.059024810791,8.837E-09,,
1857,01/30/2018 04:27:44.597,211476.254808,120.0007,4,28,4.30172538757324,0,2.56195640563965,2.394E-09,11.059024810791,8.837E-09,,
1858,01/30/2018 04:29:44.597,211596.254808,240.0007,4,28,4.29022121429443,0,2.56195640563965,2.394E-09,11.059024810791,8.837E-09,,
1859,01/30/2018 04:30:44.599,211656.257108,300.003,4,28,4.28702640533447,0,2.56195640563965,2.394E-09,11.059024810791,8.837E-09,,
1860,01/30/2018 04:32:44.679,211776.327968,120.0011,5,28,3.85645866394043,-3.25997829437256,2.56195640563965,0.1086523,11.059024810791,0.4250547,,
1861,01/30/2018 04:34:44.678,211896.327068,240.0002,5,28,3.80325031280518,-3.25996780395508,2.56195640563965,0.217322,11.059024810791,0.8411098,,
1862,01/30/2018 04:36:44.679,212016.327868,360.001,5,28,3.75650310516357,-3.26005840301514,2.56195640563965,0.3259798,11.059024810791,1.251807,,
1863,01/30/2018 04:38:44.679,212136.327868,480.001,5,28,3.71187686920166,-3.25987148284912,2.56195640563965,0.4346396,11.059024810791,1.657544,,
1864,01/30/2018 04:40:44.679,212256.327868,600.001,5,28,3.66924571990967,-3.25996112823486,2.56195640563965,0.5432931,11.059024810791,2.058515,,
1865,01/30/2018 04:42:44.678,212376.326968,720.0001,5,28,3.63045406341553,-3.25998783111572,2.56195640563965,0.6519566,11.059024810791,2.455081,,
1866,01/30/2018 04:44:44.679,212496.327868,840.001,5,28,3.59545993804932,-3.25998306274414,2.56195640563965,0.760621,11.059024810791,2.847653,,
1867,01/30/2018 04:46:44.678,212616.327068,960.0002,5,28,3.56379890441895,-3.25988101959229,2.56195640563965,0.8692841,11.059024810791,3.236603,,
1868,01/30/2018 04:48:44.678,212736.327068,1080.0002,5,28,3.53481578826904,-3.2599630355835,2.56195640563965,0.977935,11.059024810791,3.622215,,
1869,01/30/2018 04:50:44.678,212856.327068,1200.0002,5,28,3.50779247283936,-3.26000213623047,2.56195640563965,1.086607,11.059024810791,4.004862,,
1870,01/30/2018 04:52:44.679,212976.327868,1320.001,5,28,3.48281383514404,-3.25990962982178,2.56195640563965,1.195264,11.059024810791,4.384634,,
1871,01/30/2018 04:54:44.679,213096.327868,1440.001,5,28,3.45862197875977,-3.25994300842285,2.56195640563965,1.303922,11.059024810791,4.761744,,
1872,01/30/2018 04:56:44.678,213216.327068,1560.0002,5,28,3.43514347076416,-3.25996780395508,2.56195640563965,1.412577,11.059024810791,5.13627,,
1873,01/30/2018 04:58:44.679,213336.327868,1680.001,5,28,3.41140079498291,-3.25987434387207,2.56195640563965,1.521244,11.059024810791,5.508265,,
1874,01/30/2018 05:00:44.679,213456.327868,1800.001,5,28,3.3875207901001,-3.2599630355835,2.56195640563965,1.62991,11.059024810791,5.877677,,
1875,01/30/2018 05:02:44.679,213576.327868,1920.001,5,28,3.36241817474365,-3.25986766815186,2.56195640563965,1.738564,11.059024810791,6.244402,,
1876,01/30/2018 05:04:44.679,213696.327868,2040.001,5,28,3.33489894866943,-3.25989818572998,2.56195640563965,1.847225,11.059024810791,6.608277,,
1877,01/30/2018 05:06:44.679,213816.327868,2160.001,5,28,3.30517292022705,-3.25991439819336,2.56195640563965,1.955891,11.059024810791,6.969067,,
